playerid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namegiven,weight,height,bats,throws,debut,finalgame,retroid,bbrefid,schoolid,yearid
bartobr01,1982,4.0,25.0,USA,CA,Los Angeles,,,,,,,Brian,Barton,Brian Deon,190.0,75.0,R,R,2008-04-01,2009-06-03,bartb001,bartobr01,loyolamary,2001
bartobr01,1982,4.0,25.0,USA,CA,Los Angeles,,,,,,,Brian,Barton,Brian Deon,190.0,75.0,R,R,2008-04-01,2009-06-03,bartb001,bartobr01,miamifl,2003
bartobr01,1982,4.0,25.0,USA,CA,Los Angeles,,,,,,,Brian,Barton,Brian Deon,190.0,75.0,R,R,2008-04-01,2009-06-03,bartb001,bartobr01,miamifl,2004
bartosh01,1963,5.0,14.0,USA,CA,Los Angeles,,,,,,,Shawn,Barton,Shawn Edward,195.0,75.0,R,L,1992-08-06,1996-09-06,barts001,bartosh01,cacanyo,1982
bartosh01,1963,5.0,14.0,USA,CA,Los Angeles,,,,,,,Shawn,Barton,Shawn Edward,195.0,75.0,R,L,1992-08-06,1996-09-06,barts001,bartosh01,cacanyo,1983
bartosh01,1963,5.0,14.0,USA,CA,Los Angeles,,,,,,,Shawn,Barton,Shawn Edward,195.0,75.0,R,L,1992-08-06,1996-09-06,barts001,bartosh01,nevada,1984
barziph01,1979,1.0,25.0,USA,TX,Houston,,,,,,,Philip,Barzilla,Philip Joseph,180.0,72.0,L,L,2006-06-11,2006-06-11,barzp001,barziph01,rice,2000
barziph01,1979,1.0,25.0,USA,TX,Houston,,,,,,,Philip,Barzilla,Philip Joseph,180.0,72.0,L,L,2006-06-11,2006-06-11,barzp001,barziph01,rice,2001
barziph01,1979,1.0,25.0,USA,TX,Houston,,,,,,,Philip,Barzilla,Philip Joseph,180.0,72.0,L,L,2006-06-11,2006-06-11,barzp001,barziph01,txalvin,1998
barziph01,1979,1.0,25.0,USA,TX,Houston,,,,,,,Philip,Barzilla,Philip Joseph,180.0,72.0,L,L,2006-06-11,2006-06-11,barzp001,barziph01,txalvin,1999
basakch01,1978,12.0,6.0,USA,NE,North Platte,,,,,,,Chris,Basak,Christopher Joseph,190.0,74.0,R,R,2007-06-09,2007-07-31,basac001,basakch01,illinois,1998
basakch01,1978,12.0,6.0,USA,NE,North Platte,,,,,,,Chris,Basak,Christopher Joseph,190.0,74.0,R,R,2007-06-09,2007-07-31,basac001,basakch01,illinois,1999
basakch01,1978,12.0,6.0,USA,NE,North Platte,,,,,,,Chris,Basak,Christopher Joseph,190.0,74.0,R,R,2007-06-09,2007-07-31,basac001,basakch01,illinois,2000
basgamo01,1922,2.0,8.0,USA,KS,Pfeifer,2005.0,9.0,22.0,USA,AZ,Sierra Vista,Monty,Basgall,Romanus,175.0,70.0,R,R,1948-04-19,1951-08-11,basgm101,basgamo01,sterlingks,1941
bassan01,1987,11.0,1.0,USA,MI,Dearborn,,,,,,,Anthony,Bass,Anthony Edward,200.0,74.0,R,R,2011-06-13,2017-05-03,bassa001,bassan01,waynest,2006
bassan01,1987,11.0,1.0,USA,MI,Dearborn,,,,,,,Anthony,Bass,Anthony Edward,200.0,74.0,R,R,2011-06-13,2017-05-03,bassa001,bassan01,waynest,2007
bassan01,1987,11.0,1.0,USA,MI,Dearborn,,,,,,,Anthony,Bass,Anthony Edward,200.0,74.0,R,R,2011-06-13,2017-05-03,bassa001,bassan01,waynest,2008
bassdi01,1906,7.0,7.0,USA,TN,Rogersville,1989.0,2.0,8.0,USA,FL,Graceville,Dick,Bass,Richard William,175.0,74.0,R,R,1939-09-21,1939-09-21,bassd102,bassdi01,miamioh,1928
bassdi01,1906,7.0,7.0,USA,TN,Rogersville,1989.0,2.0,8.0,USA,FL,Graceville,Dick,Bass,Richard William,175.0,74.0,R,R,1939-09-21,1939-09-21,bassd102,bassdi01,miamioh,1929
bassdi01,1906,7.0,7.0,USA,TN,Rogersville,1989.0,2.0,8.0,USA,FL,Graceville,Dick,Bass,Richard William,175.0,74.0,R,R,1939-09-21,1939-09-21,bassd102,bassdi01,miamioh,1930
bassdo01,1898,12.0,4.0,USA,GA,Macon,1970.0,1.0,12.0,USA,GA,Macon,Doc,Bass,William Capers,165.0,70.0,,,1918-07-29,1918-07-29,bassd101,bassdo01,mercer,1917
bassdo01,1898,12.0,4.0,USA,GA,Macon,1970.0,1.0,12.0,USA,GA,Macon,Doc,Bass,William Capers,165.0,70.0,,,1918-07-29,1918-07-29,bassd101,bassdo01,mercer,1918
bassech01,1863,2.0,9.0,USA,RI,Central Falls,1942.0,5.0,28.0,USA,RI,Pawtucket,Charley,Bassett,Charles Edwin,150.0,70.0,R,R,1884-07-22,1892-10-15,bassc101,bassech01,brown,1882
bassech01,1863,2.0,9.0,USA,RI,Central Falls,1942.0,5.0,28.0,USA,RI,Pawtucket,Charley,Bassett,Charles Edwin,150.0,70.0,R,R,1884-07-22,1892-10-15,bassc101,bassech01,brown,1883
bassech01,1863,2.0,9.0,USA,RI,Central Falls,1942.0,5.0,28.0,USA,RI,Pawtucket,Charley,Bassett,Charles Edwin,150.0,70.0,R,R,1884-07-22,1892-10-15,bassc101,bassech01,brown,1884
bassno01,1939,1.0,21.0,USA,MS,Laurel,,,,,,,Norm,Bass,Norman Delaney,205.0,75.0,R,R,1961-04-23,1963-04-26,bassn101,bassno01,pacific,1957
batchri01,1967,4.0,8.0,USA,SC,Florence,,,,,,,Rich,Batchelor,Richard Anthony,195.0,73.0,R,R,1993-09-03,1997-07-15,batcr001,batchri01,uscaiken,1985
batchri01,1967,4.0,8.0,USA,SC,Florence,,,,,,,Rich,Batchelor,Richard Anthony,195.0,73.0,R,R,1993-09-03,1997-07-15,batcr001,batchri01,uscaiken,1986
batchri01,1967,4.0,8.0,USA,SC,Florence,,,,,,,Rich,Batchelor,Richard Anthony,195.0,73.0,R,R,1993-09-03,1997-07-15,batcr001,batchri01,uscaiken,1987
batchri01,1967,4.0,8.0,USA,SC,Florence,,,,,,,Rich,Batchelor,Richard Anthony,195.0,73.0,R,R,1993-09-03,1997-07-15,batcr001,batchri01,uscaiken,1988
batchri01,1967,4.0,8.0,USA,SC,Florence,,,,,,,Rich,Batchelor,Richard Anthony,195.0,73.0,R,R,1993-09-03,1997-07-15,batcr001,batchri01,uscaiken,1989
batesaa01,1984,3.0,10.0,USA,NY,New York,,,,,,,Aaron,Bates,Aaron,230.0,76.0,R,R,2009-07-06,2009-07-12,batea001,batesaa01,ncstate,2005
batesaa01,1984,3.0,10.0,USA,NY,New York,,,,,,,Aaron,Bates,Aaron,230.0,76.0,R,R,2009-07-06,2009-07-12,batea001,batesaa01,ncstate,2006
batesaa01,1984,3.0,10.0,USA,NY,New York,,,,,,,Aaron,Bates,Aaron,230.0,76.0,R,R,2009-07-06,2009-07-12,batea001,batesaa01,sanjosest,2003
batesbi01,1963,12.0,7.0,USA,TX,Houston,,,,,,,Billy,Bates,William Derrick,155.0,67.0,L,R,1989-08-17,1990-10-02,bateb001,batesbi01,texas,1983
batesbi01,1963,12.0,7.0,USA,TX,Houston,,,,,,,Billy,Bates,William Derrick,155.0,67.0,L,R,1989-08-17,1990-10-02,bateb001,batesbi01,texas,1984
batesbi01,1963,12.0,7.0,USA,TX,Houston,,,,,,,Billy,Bates,William Derrick,155.0,67.0,L,R,1989-08-17,1990-10-02,bateb001,batesbi01,texas,1985
batesja01,1971,1.0,5.0,USA,CA,Downey,,,,,,,Jason,Bates,Jason Charles,170.0,71.0,B,R,1995-04-26,1998-09-27,batej001,batesja01,arizona,1992
batesja01,1971,1.0,5.0,USA,CA,Downey,,,,,,,Jason,Bates,Jason Charles,170.0,71.0,B,R,1995-04-26,1998-09-27,batej001,batesja01,cacypre,1990
batesja01,1971,1.0,5.0,USA,CA,Downey,,,,,,,Jason,Bates,Jason Charles,170.0,71.0,B,R,1995-04-26,1998-09-27,batej001,batesja01,cacypre,1991
bathebi01,1960,10.0,14.0,USA,CA,Downey,,,,,,,Bill,Bathe,William David,200.0,74.0,R,R,1986-04-12,1990-10-03,bathb001,bathebi01,cafulle,1980
bathebi01,1960,10.0,14.0,USA,CA,Downey,,,,,,,Bill,Bathe,William David,200.0,74.0,R,R,1986-04-12,1990-10-03,bathb001,bathebi01,pepperdine,1981
batscbi01,1892,5.0,18.0,USA,OH,Mingo Junction,1963.0,12.0,31.0,USA,OH,Canton,Bill,Batsch,William McKinley,168.0,70.0,R,R,1916-09-09,1916-09-09,batsb101,batscbi01,bethanywv,1914
batscbi01,1892,5.0,18.0,USA,OH,Mingo Junction,1963.0,12.0,31.0,USA,OH,Canton,Bill,Batsch,William McKinley,168.0,70.0,R,R,1916-09-09,1916-09-09,batsb101,batscbi01,bethanywv,1915
battlal01,1968,11.0,29.0,USA,NC,Grantham,,,,,,,Allen,Battle,Allen Zelmo,170.0,72.0,R,R,1995-04-26,1996-08-14,batta001,battlal01,salabama,1989
battlal01,1968,11.0,29.0,USA,NC,Grantham,,,,,,,Allen,Battle,Allen Zelmo,170.0,72.0,R,R,1995-04-26,1996-08-14,batta001,battlal01,salabama,1990
battlal01,1968,11.0,29.0,USA,NC,Grantham,,,,,,,Allen,Battle,Allen Zelmo,170.0,72.0,R,R,1995-04-26,1996-08-14,batta001,battlal01,salabama,1991
battsma01,1921,10.0,16.0,USA,TX,San Antonio,2013.0,7.0,14.0,USA,LA,Baton Rouge,Matt,Batts,Matthew Daniel,200.0,71.0,R,R,1947-09-10,1956-05-08,battm101,battsma01,baylor,1941
bauerri01,1977,1.0,10.0,USA,CA,Garden Grove,,,,,,,Rick,Bauer,Richard Edward,215.0,78.0,R,R,2001-09-02,2008-06-29,bauer001,bauerri01,ortreas,1996
bauerri01,1977,1.0,10.0,USA,CA,Garden Grove,,,,,,,Rick,Bauer,Richard Edward,215.0,78.0,R,R,2001-09-02,2008-06-29,bauer001,bauerri01,ortreas,1997
bauertr01,1991,1.0,17.0,USA,CA,North Hollywood,,,,,,,Trevor,Bauer,Trevor Andrew,190.0,73.0,R,R,2012-06-28,2017-09-29,bauet001,bauertr01,ucla,2009
bauertr01,1991,1.0,17.0,USA,CA,North Hollywood,,,,,,,Trevor,Bauer,Trevor Andrew,190.0,73.0,R,R,2012-06-28,2017-09-29,bauet001,bauertr01,ucla,2010
bauertr01,1991,1.0,17.0,USA,CA,North Hollywood,,,,,,,Trevor,Bauer,Trevor Andrew,190.0,73.0,R,R,2012-06-28,2017-09-29,bauet001,bauertr01,ucla,2011
baughju01,1974,8.0,1.0,USA,CA,Mountain View,,,,,,,Justin,Baughman,Justin Reis,175.0,71.0,R,R,1998-05-17,2000-09-30,baugj001,baughju01,lewclarkor,1993
baughju01,1974,8.0,1.0,USA,CA,Mountain View,,,,,,,Justin,Baughman,Justin Reis,175.0,71.0,R,R,1998-05-17,2000-09-30,baugj001,baughju01,lewclarkor,1994
baughju01,1974,8.0,1.0,USA,CA,Mountain View,,,,,,,Justin,Baughman,Justin Reis,175.0,71.0,R,R,1998-05-17,2000-09-30,baugj001,baughju01,lewclarkor,1995
baumgro01,1955,5.0,27.0,USA,IL,Highland Park,,,,,,,Ross,Baumgarten,Ross,180.0,73.0,L,L,1978-08-16,1982-08-23,baumr101,baumgro01,florida,1977
baumgro01,1955,5.0,27.0,USA,IL,Highland Park,,,,,,,Ross,Baumgarten,Ross,180.0,73.0,L,L,1978-08-16,1982-08-23,baumr101,baumgro01,flsouthern,1974
baumgro01,1955,5.0,27.0,USA,IL,Highland Park,,,,,,,Ross,Baumgarten,Ross,180.0,73.0,L,L,1978-08-16,1982-08-23,baumr101,baumgro01,pbsc,1975
baumgst01,1894,12.0,14.0,USA,TX,Houston,1955.0,10.0,4.0,USA,PA,Philadelphia,Stan,Baumgartner,Stanwood Fulton,175.0,72.0,L,L,1914-06-26,1926-05-30,baums101,baumgst01,chicago,1912
baumgst01,1894,12.0,14.0,USA,TX,Houston,1955.0,10.0,4.0,USA,PA,Philadelphia,Stan,Baumgartner,Stanwood Fulton,175.0,72.0,L,L,1914-06-26,1926-05-30,baums101,baumgst01,chicago,1913
baumgst01,1894,12.0,14.0,USA,TX,Houston,1955.0,10.0,4.0,USA,PA,Philadelphia,Stan,Baumgartner,Stanwood Fulton,175.0,72.0,L,L,1914-06-26,1926-05-30,baums101,baumgst01,chicago,1914
baumhfr01,1918,10.0,7.0,USA,OH,Midvale,1997.0,12.0,14.0,USA,FL,Winter Springs,Frank,Baumholtz,Frank Conrad,175.0,70.0,L,L,1947-04-15,1957-05-26,baumf101,baumhfr01,ohio,1939
baumhfr01,1918,10.0,7.0,USA,OH,Midvale,1997.0,12.0,14.0,USA,FL,Winter Springs,Frank,Baumholtz,Frank Conrad,175.0,70.0,L,L,1947-04-15,1957-05-26,baumf101,baumhfr01,ohio,1940
baumhfr01,1918,10.0,7.0,USA,OH,Midvale,1997.0,12.0,14.0,USA,FL,Winter Springs,Frank,Baumholtz,Frank Conrad,175.0,70.0,L,L,1947-04-15,1957-05-26,baumf101,baumhfr01,ohio,1941
bautijo02,1980,10.0,19.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Jose,Bautista,Jose Antonio,205.0,72.0,R,R,2004-04-04,2017-10-01,bautj002,bautijo02,flchipo,2000
bautijo02,1980,10.0,19.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Jose,Bautista,Jose Antonio,205.0,72.0,R,R,2004-04-04,2017-10-01,bautj002,bautijo02,flchipo,2001
baxtemi01,1984,12.0,7.0,USA,NY,Queens,,,,,,,Mike,Baxter,Michael Joseph,205.0,72.0,L,R,2010-09-06,2015-07-08,baxtm001,baxtemi01,columbia,2003
baxtemi01,1984,12.0,7.0,USA,NY,Queens,,,,,,,Mike,Baxter,Michael Joseph,205.0,72.0,L,R,2010-09-06,2015-07-08,baxtm001,baxtemi01,vandy,2004
baxtemi01,1984,12.0,7.0,USA,NY,Queens,,,,,,,Mike,Baxter,Michael Joseph,205.0,72.0,L,R,2010-09-06,2015-07-08,baxtm001,baxtemi01,vandy,2005
bayja01,1978,9.0,20.0,CAN,BC,Trail,,,,,,,Jason,Bay,Jason Raymond,210.0,74.0,R,R,2003-05-23,2013-07-26,bay-j001,bayja01,gonzaga,1999
bayja01,1978,9.0,20.0,CAN,BC,Trail,,,,,,,Jason,Bay,Jason Raymond,210.0,74.0,R,R,2003-05-23,2013-07-26,bay-j001,bayja01,gonzaga,2000
bayja01,1978,9.0,20.0,CAN,BC,Trail,,,,,,,Jason,Bay,Jason Raymond,210.0,74.0,R,R,2003-05-23,2013-07-26,bay-j001,bayja01,idnidjc,1997
bayja01,1978,9.0,20.0,CAN,BC,Trail,,,,,,,Jason,Bay,Jason Raymond,210.0,74.0,R,R,2003-05-23,2013-07-26,bay-j001,bayja01,idnidjc,1998
baylijo01,1980,8.0,13.0,USA,MA,North Adams,,,,,,,Jonah,Bayliss,Jonah James,200.0,73.0,R,R,2005-06-21,2007-08-03,baylj001,baylijo01,trinityct,2000
baylijo01,1980,8.0,13.0,USA,MA,North Adams,,,,,,,Jonah,Bayliss,Jonah James,200.0,73.0,R,R,2005-06-21,2007-08-03,baylj001,baylijo01,trinityct,2001
baylijo01,1980,8.0,13.0,USA,MA,North Adams,,,,,,,Jonah,Bayliss,Jonah James,200.0,73.0,R,R,2005-06-21,2007-08-03,baylj001,baylijo01,trinityct,2002
beallbo01,1948,4.0,24.0,USA,OR,Portland,,,,,,,Bob,Beall,Robert Brooks,180.0,71.0,B,L,1975-05-12,1980-09-23,bealb101,beallbo01,oregonst,1968
beallbo01,1948,4.0,24.0,USA,OR,Portland,,,,,,,Bob,Beall,Robert Brooks,180.0,71.0,B,L,1975-05-12,1980-09-23,bealb101,beallbo01,oregonst,1969
beallbo01,1948,4.0,24.0,USA,OR,Portland,,,,,,,Bob,Beall,Robert Brooks,180.0,71.0,B,L,1975-05-12,1980-09-23,bealb101,beallbo01,oregonst,1970
beamoch02,1953,12.0,4.0,USA,CA,Oakland,,,,,,,Charlie,Beamon,Charles Alonzo,183.0,73.0,L,L,1978-09-11,1981-09-22,beamc101,beamoch02,calaney,1973
beamtj01,1980,8.0,28.0,USA,AZ,Scottsdale,,,,,,,T. J.,Beam,Theodore Lester,215.0,79.0,R,R,2006-06-17,2008-09-28,beamt002,beamtj01,azscott,2000
beamtj01,1980,8.0,28.0,USA,AZ,Scottsdale,,,,,,,T. J.,Beam,Theodore Lester,215.0,79.0,R,R,2006-06-17,2008-09-28,beamt002,beamtj01,azscott,2001
beamtj01,1980,8.0,28.0,USA,AZ,Scottsdale,,,,,,,T. J.,Beam,Theodore Lester,215.0,79.0,R,R,2006-06-17,2008-09-28,beamt002,beamtj01,olemiss,2002
beamtj01,1980,8.0,28.0,USA,AZ,Scottsdale,,,,,,,T. J.,Beam,Theodore Lester,215.0,79.0,R,R,2006-06-17,2008-09-28,beamt002,beamtj01,olemiss,2003
beanbi01,1964,5.0,11.0,USA,CA,Santa Ana,,,,,,,Bill,Bean,William Daro,185.0,72.0,L,L,1987-04-25,1995-07-08,beanb002,beanbi01,loyolamary,1983
beanbi01,1964,5.0,11.0,USA,CA,Santa Ana,,,,,,,Bill,Bean,William Daro,185.0,72.0,L,L,1987-04-25,1995-07-08,beanb002,beanbi01,loyolamary,1984
beanbi01,1964,5.0,11.0,USA,CA,Santa Ana,,,,,,,Bill,Bean,William Daro,185.0,72.0,L,L,1987-04-25,1995-07-08,beanb002,beanbi01,loyolamary,1985
beanbi01,1964,5.0,11.0,USA,CA,Santa Ana,,,,,,,Bill,Bean,William Daro,185.0,72.0,L,L,1987-04-25,1995-07-08,beanb002,beanbi01,loyolamary,1986
beanco01,1977,1.0,16.0,USA,AL,Anniston,,,,,,,Colter,Bean,Randall Colter,255.0,78.0,R,R,2005-04-26,2007-05-04,beanc001,beanco01,auburn,1997
beanco01,1977,1.0,16.0,USA,AL,Anniston,,,,,,,Colter,Bean,Randall Colter,255.0,78.0,R,R,2005-04-26,2007-05-04,beanc001,beanco01,auburn,1998
beanco01,1977,1.0,16.0,USA,AL,Anniston,,,,,,,Colter,Bean,Randall Colter,255.0,78.0,R,R,2005-04-26,2007-05-04,beanc001,beanco01,auburn,1999
beanco01,1977,1.0,16.0,USA,AL,Anniston,,,,,,,Colter,Bean,Randall Colter,255.0,78.0,R,R,2005-04-26,2007-05-04,beanc001,beanco01,auburn,2000
beardmi01,1950,6.0,21.0,USA,AR,Little Rock,,,,,,,Mike,Beard,Michael Richard,185.0,73.0,L,L,1974-09-07,1977-05-02,bearm101,beardmi01,texas,1970
beardmi01,1950,6.0,21.0,USA,AR,Little Rock,,,,,,,Mike,Beard,Michael Richard,185.0,73.0,L,L,1974-09-07,1977-05-02,bearm101,beardmi01,texas,1971
bearega01,1952,8.0,22.0,USA,CA,San Diego,,,,,,,Gary,Beare,Gary Ray,205.0,76.0,R,R,1976-09-07,1977-10-01,bearg101,bearega01,longbeach,1973
bearega01,1952,8.0,22.0,USA,CA,San Diego,,,,,,,Gary,Beare,Gary Ray,205.0,76.0,R,R,1976-09-07,1977-10-01,bearg101,bearega01,longbeach,1974
bearnla01,1941,9.0,11.0,USA,NY,New York,1999.0,12.0,31.0,USA,FL,Seminole,Larry,Bearnarth,Lawrence Donald,203.0,74.0,R,R,1963-04-16,1971-05-30,bearl101,bearnla01,stjohns,1960
bearnla01,1941,9.0,11.0,USA,NY,New York,1999.0,12.0,31.0,USA,FL,Seminole,Larry,Bearnarth,Lawrence Donald,203.0,74.0,R,R,1963-04-16,1971-05-30,bearl101,bearnla01,stjohns,1961
bearnla01,1941,9.0,11.0,USA,NY,New York,1999.0,12.0,31.0,USA,FL,Seminole,Larry,Bearnarth,Lawrence Donald,203.0,74.0,R,R,1963-04-16,1971-05-30,bearl101,bearnla01,stjohns,1962
bearske01,1965,11.0,7.0,USA,NJ,Jersey City,,,,,,,Kevin,Bearse,Kevin Gerard,195.0,74.0,L,L,1990-04-15,1990-04-30,beark001,bearske01,olddom,1985
bearske01,1965,11.0,7.0,USA,NJ,Jersey City,,,,,,,Kevin,Bearse,Kevin Gerard,195.0,74.0,L,L,1990-04-15,1990-04-30,beark001,bearske01,olddom,1986
bearske01,1965,11.0,7.0,USA,NJ,Jersey City,,,,,,,Kevin,Bearse,Kevin Gerard,195.0,74.0,L,L,1990-04-15,1990-04-30,beark001,bearske01,olddom,1987
beaslch01,1962,6.0,23.0,USA,TN,Jackson,,,,,,,Chris,Beasley,Christopher Charles,190.0,74.0,R,R,1991-07-20,1991-09-29,beasc001,beaslch01,arizonast,1983
beaslch01,1962,6.0,23.0,USA,TN,Jackson,,,,,,,Chris,Beasley,Christopher Charles,190.0,74.0,R,R,1991-07-20,1991-09-29,beasc001,beaslch01,arizonast,1984
beattbl01,1964,4.0,25.0,USA,TX,Victoria,,,,,,,Blaine,Beatty,Gordon Blaine,185.0,74.0,L,L,1989-09-16,1991-09-30,beatb001,beattbl01,baylor,1985
beattbl01,1964,4.0,25.0,USA,TX,Victoria,,,,,,,Blaine,Beatty,Gordon Blaine,185.0,74.0,L,L,1989-09-16,1991-09-30,beatb001,beattbl01,baylor,1986
beattbl01,1964,4.0,25.0,USA,TX,Victoria,,,,,,,Blaine,Beatty,Gordon Blaine,185.0,74.0,L,L,1989-09-16,1991-09-30,beatb001,beattbl01,txsjjcn,1984
beattji01,1954,7.0,4.0,USA,VA,Hampton,,,,,,,Jim,Beattie,James Louis,210.0,77.0,R,R,1978-04-25,1986-08-05,beatj001,beattji01,dartmouth,1974
beattji01,1954,7.0,4.0,USA,VA,Hampton,,,,,,,Jim,Beattie,James Louis,210.0,77.0,R,R,1978-04-25,1986-08-05,beatj001,beattji01,dartmouth,1975
beaumgi01,1876,7.0,23.0,USA,WI,Rochester,1956.0,4.0,10.0,USA,WI,Burlington,Ginger,Beaumont,Clarence Howeth,190.0,68.0,L,R,1899-04-21,1910-10-15,beaug101,beaumgi01,beloitwi,1898
beckch01,1985,1.0,17.0,USA,TX,Jasper,,,,,,,Chad,Beck,Chad Lee,250.0,76.0,R,R,2011-09-13,2012-10-01,beckc001,beckch01,ulala,2006
beckhgo01,1986,9.0,16.0,USA,GA,Atlanta,,,,,,,Gordon,Beckham,James Gordon,190.0,72.0,R,R,2009-06-04,2017-10-01,beckg001,beckhgo01,georgia,2006
beckhgo01,1986,9.0,16.0,USA,GA,Atlanta,,,,,,,Gordon,Beckham,James Gordon,190.0,72.0,R,R,2009-06-04,2017-10-01,beckg001,beckhgo01,georgia,2007
beckhgo01,1986,9.0,16.0,USA,GA,Atlanta,,,,,,,Gordon,Beckham,James Gordon,190.0,72.0,R,R,2009-06-04,2017-10-01,beckg001,beckhgo01,georgia,2008
beckmbi01,1907,12.0,8.0,USA,MO,Clayton,1990.0,1.0,2.0,USA,MO,Florissant,Bill,Beckmann,William Aloysius,175.0,72.0,R,R,1939-05-02,1942-09-20,beckb103,beckmbi01,wshngtonmo,1927
beckmbi01,1907,12.0,8.0,USA,MO,Clayton,1990.0,1.0,2.0,USA,MO,Florissant,Bill,Beckmann,William Aloysius,175.0,72.0,R,R,1939-05-02,1942-09-20,beckb103,beckmbi01,wshngtonmo,1928
beckmbi01,1907,12.0,8.0,USA,MO,Clayton,1990.0,1.0,2.0,USA,MO,Florissant,Bill,Beckmann,William Aloysius,175.0,72.0,R,R,1939-05-02,1942-09-20,beckb103,beckmbi01,wshngtonmo,1929
beckri01,1940,1.0,21.0,USA,WA,Pasco,,,,,,,Rich,Beck,Richard Henry,190.0,75.0,B,R,1965-09-14,1965-09-28,beckr101,beckri01,gonzaga,1961
beckri01,1940,1.0,21.0,USA,WA,Pasco,,,,,,,Rich,Beck,Richard Henry,190.0,75.0,B,R,1965-09-14,1965-09-28,beckr101,beckri01,gonzaga,1962
beckri01,1940,1.0,21.0,USA,WA,Pasco,,,,,,,Rich,Beck,Richard Henry,190.0,75.0,B,R,1965-09-14,1965-09-28,beckr101,beckri01,wacolum,1959
beckri01,1940,1.0,21.0,USA,WA,Pasco,,,,,,,Rich,Beck,Richard Henry,190.0,75.0,B,R,1965-09-14,1965-09-28,beckr101,beckri01,wacolum,1960
beckwjo01,1955,1.0,28.0,USA,AL,Auburn,,,,,,,Joe,Beckwith,Thomas Joseph,200.0,75.0,L,R,1979-07-21,1986-09-30,beckj001,beckwjo01,auburn,1974
beckwjo01,1955,1.0,28.0,USA,AL,Auburn,,,,,,,Joe,Beckwith,Thomas Joseph,200.0,75.0,L,R,1979-07-21,1986-09-30,beckj001,beckwjo01,auburn,1975
beckwjo01,1955,1.0,28.0,USA,AL,Auburn,,,,,,,Joe,Beckwith,Thomas Joseph,200.0,75.0,L,R,1979-07-21,1986-09-30,beckj001,beckwjo01,auburn,1976
beckwjo01,1955,1.0,28.0,USA,AL,Auburn,,,,,,,Joe,Beckwith,Thomas Joseph,200.0,75.0,L,R,1979-07-21,1986-09-30,beckj001,beckwjo01,auburn,1977
bedarer01,1979,3.0,5.0,CAN,ON,Navan,,,,,,,Erik,Bedard,Erik Joseph,195.0,73.0,L,L,2002-04-17,2014-07-12,bedae001,bedarer01,ctnorwa,1998
bedarer01,1979,3.0,5.0,CAN,ON,Navan,,,,,,,Erik,Bedard,Erik Joseph,195.0,73.0,L,L,2002-04-17,2014-07-12,bedae001,bedarer01,ctnorwa,1999
bedelho01,1935,9.0,29.0,USA,PA,Clearfield,,,,,,,Howie,Bedell,Howard William,185.0,73.0,L,R,1962-04-10,1968-07-04,bedeh101,bedelho01,wchester,1956
bedfoge01,1896,12.0,2.0,USA,TX,Dallas,1977.0,10.0,6.0,USA,TX,San Antonio,Gene,Bedford,William Eugene,170.0,68.0,B,R,1925-06-25,1925-09-16,bedfg101,bedfoge01,centreky,1921
bedfoge01,1896,12.0,2.0,USA,TX,Dallas,1977.0,10.0,6.0,USA,TX,San Antonio,Gene,Bedford,William Eugene,170.0,68.0,B,R,1925-06-25,1925-09-16,bedfg101,bedfoge01,smethodist,1923
bedfoge01,1896,12.0,2.0,USA,TX,Dallas,1977.0,10.0,6.0,USA,TX,San Antonio,Gene,Bedford,William Eugene,170.0,68.0,B,R,1925-06-25,1925-09-16,bedfg101,bedfoge01,smethodist,1924
bedfoge01,1896,12.0,2.0,USA,TX,Dallas,1977.0,10.0,6.0,USA,TX,San Antonio,Gene,Bedford,William Eugene,170.0,68.0,B,R,1925-06-25,1925-09-16,bedfg101,bedfoge01,smethodist,1925
bedrost01,1957,12.0,6.0,USA,MA,Methuen,,,,,,,Steve,Bedrosian,Stephen Wayne,200.0,75.0,R,R,1981-08-14,1995-08-09,bedrs001,bedrost01,newhaven,1978
beebefr01,1879,12.0,31.0,USA,NE,Lincoln,1957.0,10.0,30.0,USA,IL,Elgin,Fred,Beebe,Frederick Leonard,190.0,73.0,R,R,1906-04-17,1916-09-30,beebf101,beebefr01,illinois,1902
beebefr01,1879,12.0,31.0,USA,NE,Lincoln,1957.0,10.0,30.0,USA,IL,Elgin,Fred,Beebe,Frederick Leonard,190.0,73.0,R,R,1906-04-17,1916-09-30,beebf101,beebefr01,illinois,1903
beechma01,1972,1.0,20.0,USA,CA,Oakland,,,,,,,Matt,Beech,Lucas Matthew,190.0,74.0,L,L,1996-08-08,1998-08-09,beecm001,beechma01,houston,1993
beechma01,1972,1.0,20.0,USA,CA,Oakland,,,,,,,Matt,Beech,Lucas Matthew,190.0,74.0,L,L,1996-08-08,1998-08-09,beecm001,beechma01,houston,1994
beechma01,1972,1.0,20.0,USA,CA,Oakland,,,,,,,Matt,Beech,Lucas Matthew,190.0,74.0,L,L,1996-08-08,1998-08-09,beecm001,beechma01,txnavar,1991
